track_id,artist,track_name,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2N7kFL9VM9JrS9XvavwMqd,DJ Counselling,All the Things We've Been Through,0.276,0.571,5,-9.048,1,0.0386,0.969,0.04,0.0573,91.481,295172,3
1BX7vT2Pc6FNFblmhnp6ke,Ibibio Sound Machine,Heroes,0.746,0.765,2,-9.279,1,0.0527,0.324,0.0706,0.623,112.794,211227,4
35fdRgZrz5ujDGBaqhoPE8,Forma,In Control - Innellea Remix,0.679,0.568,0,-7.097,1,0.0358,0.709,0.067,0.0636,120.002,345136,4
15cYjzRUBRrDHn76GdxWiv,KAYTRANADA,Twin Flame,0.61,0.709,7,-7.143,1,0.241,1.61e-05,0.273,0.33,100.489,232122,4
3XlZoJ4VG4yGpLomIA53Th,Jockstrap,Jennifer B,0.774,0.534,11,-9.441,1,0.0743,0.423,0.123,0.572,119.974,259573,4
4APFA0QISiN2MwQzpUQgRq,Jacana People,Teeth,0.607,0.81,7,-7.006,1,0.0379,0.871,0.216,0.187,124.038,272087,4
0QEbtIIK5pwcZZYuzjTOZB,Future Utopia,Never Gonna Get It,0.721,0.819,6,-7.328,0,0.0325,0.0834,0.135,0.297,128.011,170680,4
6Hw597MDyZYBm9sLP8BTCN,ABSOLUTE.,Stuck In Love,0.726,0.92,7,-6.275,1,0.0587,0.849,0.0802,0.877,129.012,197209,4
4bao9qwqgkBdCuNmKehrOA,Mafro,Alright,0.805,0.844,0,-5.354,1,0.0836,0.00104,0.0767,0.545,130.971,295230,4
48gwHIUd09s0g1JxEv9VzJ,Bimini,Tommy's Dream,0.722,0.77,7,-7.171,0,0.0601,0.35,0.0833,0.152,125.008,219360,4
7MndqEJo8v79ZzT0dfkVdE,I. JORDAN,Hey Baby - Edit,0.719,0.869,8,-9.371,0,0.0621,0.801,0.125,0.919,134.988,200000,4
1DjivOHek7yr3b7xGVAV7S,Giulia Tess,I Feel You (feat. Ell Murphy) - Edit,0.441,0.923,7,-6.756,1,0.0627,0.165,0.0628,0.23,135.043,184243,4
3i41yQZllyhZZJXsr3ADhd,Ewan McVicar,Heather Park,0.715,0.947,7,-6.738,1,0.0435,0.912,0.581,0.519,122.034,361960,4
6tiK5mxdY4c8AFMhypVgG7,Lens,Feels Like,0.683,0.944,7,-3.201,0,0.0729,0.885,0.0985,0.342,175.007,203071,4
0Vvp9sJydb4zJsanPA77By,boys be kko,Elder Garden,0.633,0.72,2,-10.156,1,0.047,0.849,0.1,0.16,124.002,329072,5
3ddJUAVAo7b1AnNWi7jtZX,Adelphi Music Factory,Rise Again,0.778,0.942,1,-4.239,1,0.174,0.177,0.342,0.851,125.962,183113,4
45rqRN1h6iNDMIAb0idSjQ,yunè pinku,Bluff - yeule & Kin Leonn Remix,0.688,0.826,8,-7.617,1,0.0573,0.914,0.107,0.763,142.016,175399,4
0MYqjhoG0r9K23MAk4ok5A,Mall Grab,Patience,0.707,0.415,0,-9.874,1,0.0318,0.0905,0.111,0.214,130.049,257424,4
4n8fxV2m3ESCoQgOaMrR2n,Jeremy Olander,Murphy - Edit,0.667,0.861,5,-8.381,0,0.0466,0.917,0.0976,0.271,126.008,308571,3
2fmtrXfvbN8xkHwE0zgTTc,piri & tommy,on & on,0.609,0.765,4,-7.65,0,0.0633,0.017,0.0815,0.819,173.993,135013,4
5Gdw8r7y4NUer8LVGPBeM2,Shy One,B*tch U Better,0.811,0.939,5,-7.462,1,0.058,0.854,0.623,0.534,124.992,299557,4
3g4JgXeSpv5wXGzdsDxCRi,salute,Sternenhimmel,0.577,0.911,6,-8.914,0,0.119,0,0.0862,0.195,133.979,334887,4
2wynpXzuXf6Cvf2MqHYA9Z,Barry Can't Swim,Sonder,0.596,0.606,5,-11.716,0,0.0433,0.846,0.0979,0.811,127.976,181873,4
1NI1eV3ekhn0HbfkNp8i6m,Hyd,So Clear,0.729,0.577,7,-5.634,1,0.0448,0.00103,0.111,0.402,115.956,180000,4
55meeb1WffJW16DfMnWVi0,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,()vȯ)) ̷̨ʅ(۝ʅ(Ɵʅ():::()̵̳̗̊(Ɵʅ()vȯ)) ̷̨ʅ,0.852,0.93,1,-7.02,1,0.209,0.494,0.0573,0.236,129.028,271642,4
2g8BZuDDvlrRekDcrPQ2UJ,Tony Njoku,Honey Love,0.692,0.219,10,-15.578,1,0.0299,0.723,0.0968,0.212,97.043,215898,5
216LOkWfwFC0oI2ffMApMc,49th & Main,Never Gonna Stop,0.761,0.609,9,-10.189,1,0.0673,0.529,0.286,0.498,120.029,239846,4
1fiwPnzU3b50IhhhgDVorQ,Mona Yim,"Gotta Do This, Gurl",0.831,0.522,5,-10.132,0,0.0576,0.819,0.0809,0.515,120.994,225000,4
3m1Z6IK6pCXs5jOydBlUAT,Manami,Eventide in Orbit,0.61,0.721,1,-8.695,1,0.0316,0.877,0.112,0.268,129.025,406442,4
1eJHtjhx9G89WPHHX20ndU,Chloé Robinson,Steamin,0.797,0.727,6,-6.381,0,0.102,0.709,0.0994,0.267,133.993,228750,4
2xoeyiHgdFQtALq4bjwscy,Sammy Virji,Poolside (feat. Katy Alex),0.767,0.843,2,-4.312,0,0.116,4.99e-05,0.393,0.454,130.933,176000,4
7j8ZIYTv5F5hIXY9IRIZnY,Dejector,Over,0.728,0.707,0,-9.14,0,0.213,0.00165,0.2,0.556,130.025,208398,4
5NY8FqMU71tJbuz6qiZ69C,Wet Leg,Too Late Now - Soulwax Remix,0.793,0.948,2,-6.652,1,0.058,0.289,0.0567,0.481,129.999,398769,4
7huFrzl3tBNxSr8tp6zyDf,Lil Silva,To The Floor,0.692,0.672,6,-10.48,0,0.0403,0.924,0.0939,0.441,114.008,189423,4
4TdBkfjotcNZWAGI2xgxh9,SBTRKT,Miss The Days,0.522,0.934,1,-3.334,0,0.0631,0.517,0.0447,0.604,175.293,220650,4
0GXeIYIvVgQIwAZ70Udnxb,Baauer,Let Me Love U,0.724,0.827,4,-6.399,0,0.044,0.648,0.919,0.585,124.05,189507,4
2qrhwoAn9s6q1C31811SVS,Orbital,Smiley,0.626,0.936,5,-5.122,0,0.0474,0.0116,0.204,0.748,140.028,429012,4
2SJh15C8b0AmfG2leMFp58,altrice,bda creature,0.71,0.866,1,-4.891,1,0.0442,0.467,0.0607,0.196,126.028,291401,4
39MX1i8UtVwYa99k1VfZsp,Jennifer Loveless,Fall In Love,0.703,0.612,0,-13.948,1,0.0409,0.835,0.0462,0.462,133.005,349456,4
0RG81CtArQ6WWE5W7cGocf,Bklava,Anywhere With You,0.601,0.833,11,-6.134,1,0.0368,0.00605,0.0791,0.651,136.972,162265,4
6kaBmYQgjE8eOBq7pLLfV8,Kiimi,Lanzarote Howl,0.653,0.738,6,-7.621,0,0.0534,0.805,0.372,0.465,133.999,210480,4
7rwnsJwCVBA9eeTooLpMZv,Obskür,Twister,0.816,0.877,7,-7.303,1,0.0368,0.926,0.15,0.0592,130.012,158219,4
3cVi9bWA3cGzHtYlWTIcCY,Henry Wu,Phone Call,0.853,0.957,6,-5.765,1,0.172,0.12,0.153,0.347,110.003,270000,4
5Qh5dgVlsM9wAC8CczAq3G,Catz 'n Dogz,Reach,0.668,0.668,9,-9.072,0,0.0309,0.0229,0.246,0.294,124.007,218402,4
66GA7b6ONDHPYgBBqJe9J0,Roska,Peace,0.797,0.893,11,-3.886,0,0.0415,0.875,0.0552,0.455,130.034,237500,4
3HMT60X7FnNyzwxiozhCL5,Lil Silva,What If?,0.756,0.626,1,-11.19,1,0.112,0.00908,0.101,0.407,134.005,193000,4
7x9i6lKXes8EL21pCKldw9,Aluna,Mine O' Mine - Inner City Remix,0.676,0.92,11,-5.194,0,0.0317,0.424,0.0443,0.647,128.004,185625,4
4nkxVUmWW2sNVzSAmElsrp,Skin On Skin,For Tha Shot,0.742,0.802,6,-10.133,1,0.0612,0.783,0.139,0.627,135.002,262056,4
6iAbw4nxEYOEmTokBOovgY,Demi Riquísimo,Paroché,0.848,0.679,10,-9.65,1,0.0436,0.0479,0.182,0.907,125.004,324250,4
3OWJfQQGd8YuCRP2K6DkUa,Waleed,Sueños,0.702,0.62,0,-12.96,1,0.057,0.898,0.111,0.107,139.98,298286,4
7oYhhesWeKI3Mv1ffuf1or,gyrofield,Tech Flex VIP,0.61,0.993,8,-2.775,1,0.199,0.843,0.314,0.147,174.015,253793,4
0erTUYYdEbOI6Pg50WItD1,NIMMO,Company,0.702,0.826,10,-5.163,0,0.0409,0.0199,0.105,0.736,116.023,216180,4
0naxsHkorKM1kWJIy93AYD,Kessler,Aspect,0.769,0.818,1,-7.54,1,0.0548,0.902,0.0494,0.319,134.993,321420,4
4X4PLwuWE5FoLIwvWy4jdg,Sensu,Hypnotize Me Baby,0.616,0.639,11,-8.431,0,0.144,0.227,0.0766,0.334,129.523,142763,4
2Cp7vXWA3ie2KcpWVN7Jk1,O'Flynn,Satyr,0.663,0.798,11,-8.02,1,0.0415,0.802,0.0496,0.315,135.013,285047,4
0EeMLsi9eUQokrejzb7WTH,VTSS,Make You Scream,0.753,0.528,9,-11.393,1,0.0431,0.126,0.0922,0.596,130.029,163910,4
2T1nzOkomRGzHeqhEdtHi4,Miljon,Can I See You Tonight (Young Marco Remix),0.724,0.722,7,-11.462,1,0.0505,0.841,0.107,0.678,127.986,438175,4
23VBqzyz3W7le3TBHLOlIf,Dutchie,Yeah,0.746,0.537,8,-6.869,1,0.0812,0.916,0.0669,0.298,132.017,205714,4
52N6lNpNCp2dePFhZdE9v5,Daniel Avery,Higher,0.401,0.876,7,-6.274,1,0.0398,0.144,0.109,0.12,160.012,302074,4
1eyLFH7hE2nekDclVJTUuE,Mandidextrous,Express Yourself,0.509,0.952,2,-4.023,1,0.0449,0.705,0.243,0.212,173.953,226207,4
7gXR2JukLmjLqryJmqQmTK,MISFYA,FYA FYA,0.77,0.871,9,-5.039,1,0.0432,0.848,0.336,0.358,128.021,221500,4
2DRUTKWuuWebFUXu6p1krH,Soichi Terada,Diving Into Minds - Club Mix,0.747,0.579,8,-11.545,1,0.0569,0.891,0.1,0.466,125.018,387303,4
6bcShXaH3ur6aM6mDxv95o,Francesca Lombardo,Magic Moment,0.805,0.621,7,-11.281,1,0.0648,0.872,0.0946,0.371,125.005,561280,4
6oemEFeEzyfzykENkTCbKf,Studio Barnhus,L.S.B.,0.829,0.856,7,-8.571,1,0.0436,0.902,0.0505,0.54,123.014,252207,4
7JiWFKym2XX7vgQDt0uUmB,Said The Sky,On My Own,0.463,0.773,7,-5.01,1,0.091,0,0.1,0.203,150.064,256000,4
4JVHZKbaVjyobaBbu1CXj6,RemK,Take Your Time,0.501,0.938,1,-2.26,0,0.0568,0.569,0.0996,0.241,139.997,272958,4
33K5gIHX0vvTbO4A2VV2TP,broke,Midnight Sadness,0.707,0.618,3,-8.367,0,0.0326,0.000155,0.107,0.657,100.005,129600,4
5oDg1RbhTmyaShWKjdOLet,broke,Don't Say Goodbye,0.244,0.7,8,-7.387,1,0.0372,4.42e-06,0.291,0.209,81.587,169600,4
4lYIlQcx8vWpKQAHLNwKdE,NGHTMRE,Nothing's Perfect,0.54,0.749,2,-7.896,1,0.042,2.3e-05,0.147,0.469,154.024,215067,4
32mkKYBWlUCCGe8abpvl6U,broke,ALWAYS BE YOU,0.328,0.515,3,-7.136,0,0.0448,7.7e-05,0.105,0.13,73.07,262400,4
0JN3OE3SSJdzi3KvUx0xiS,broke,wake up,0.565,0.59,8,-6.974,1,0.0379,0.783,0.0583,0.29,80.424,193865,4
31ExxfjxuSzYeJipLsfGHb,Silent Child,Class Clown,0.438,0.784,10,-3.975,0,0.112,1.15e-06,0.1,0.626,171.966,139535,4
54FMo9RsAN5gsuMgSBECX5,broke,Save The Day,0.572,0.627,0,-4.419,0,0.0324,0.00793,0.114,0.139,140.024,233143,4
54LlZMD2ZnQXHsiiIMaos7,Kaivon,Hollywood Hills,0.699,0.602,4,-5.835,0,0.0349,1.96e-06,0.971,0.158,115.028,210783,4
14zclHjDKqvQOQj8FiMsmd,broke,Unstoppable,0.642,0.974,1,-4.827,1,0.0684,0.514,0.0955,0.483,149.966,192000,4
2primSwE1mzJTP6Mm6oKQ4,broke,Gametime,0.549,0.72,2,-6.046,1,0.0486,0.783,0.511,0.151,131.977,163977,4
4hSmhoWceZfpoTopxcvaEr,Heyz,Hurt,0.353,0.936,10,-1.53,1,0.096,1.9e-05,0.187,0.344,150.156,255846,4
2ionHuKVoJhnih3TAZ1di9,Juelz,Fallen,0.405,0.971,1,-2.827,1,0.0955,0.783,0.126,0.151,159.928,210000,4
0zDWtTrHkB0hC8PaCSk0Lx,broke,WITHOUT U,0.554,0.987,4,-3.337,0,0.334,0.284,0.143,0.0783,149.735,153600,4
6oGDyyUzQzTa1JtInKONav,broke,Sense,0.767,0.652,2,-5.581,1,0.0456,0.194,0.196,0.224,139.946,166821,4
7pkNtCOB3oitSNnzHNM5FX,Juche,Miyako,0.416,0.936,6,-0.751,1,0.0386,0.000155,0.0822,0.0989,149.999,249612,4
0qPZo4jWPVUuzt4OY0YiHH,broke,When I'm Gone,0.53,0.933,10,-3.795,1,0.241,0.264,0.1,0.444,150.071,172800,4
6G6gv3EH3kWjm35x6tcsOF,Snavs,La Guitarra,0.723,0.86,3,-5.033,0,0.0629,0.22,0.0871,0.493,126.04,169524,4
4B0jh5LyfWZQLvtEzFDQyr,broke,Regret It,0.533,0.83,9,-4.38,0,0.272,3.03e-06,0.65,0.443,140.079,216857,4
4RGkMld66XdEu419dyhlGq,Codeko,Ocean,0.484,0.683,0,-5.707,0,0.036,0.000242,0.109,0.0846,159.961,217500,4
45iFefhmdhEYgVQSI3DCKN,broke,Levitate,0.687,0.885,10,-6.728,0,0.232,0,0.0654,0.479,120.076,170755,4
4Kb8imzv3qKW11smbXrXkt,broke,Fragile Self,0.42,0.905,4,-2.135,0,0.0593,0.739,0.12,0.0334,100.028,376800,4
27HkM93H2GcOyYUV50W2tu,NGHTMRE,Shady Intentions,0.607,0.721,10,-6.393,0,0.036,0.11,0.115,0.275,78.979,185294,4
5eh3a7z5uNOCIGVQyLbzZH,updog,change in my pocket,0.814,0.757,3,-6.991,0,0.0442,0,0.0879,0.842,105.018,138286,4
28AyupyPncbjVaeROXQHfJ,broke,Raiders,0.271,0.838,5,-5.674,0,0.0939,0.00979,0.32,0.406,149.652,141600,4
5hv2wCXlAWX4IospgC1xJI,The FifthGuys,Where Are You Now,0.667,0.799,6,-7.233,0,0.0929,1.11e-05,0.187,0.341,121.044,142810,4
66Uf5wWeuWHCodwoFy1uXX,broke,Golden Ticket,0.493,0.692,7,-10.979,0,0.151,0.859,0.0727,0.111,86.983,184828,4
6LRPntS8i0E5zV3h9p7KpR,Kaivon,It's Not Too Late,0.479,0.659,1,-7.632,0,0.0351,0.0333,0.13,0.178,154.034,274286,4
2rathjWuM0Hr7TAn57jCnt,NGHTMRE,Trials (feat. IDK),0.528,0.919,2,-2.201,1,0.0799,0,0.451,0.137,130.014,133274,4
5iRVNYbhfWNO2VzBykX7GS,TheFatRat,Xenogenesis,0.544,0.608,10,-8.073,0,0.0287,0.742,0.0925,0.088,145.049,233379,4
7peXYPvAVHw77scTuY5TWL,broke,Go Off,0.58,0.962,2,-3.168,1,0.0437,0.164,0.199,0.0608,148.063,185473,4
7HtJbNlSTd0DXRaNxLBNox,BLVZE,RESONATE,0.539,0.942,0,-5.721,1,0.054,0.715,0.469,0.114,150.078,168412,4
7LEo06cGJyKFwhpSuiGzBC,RemK,Daydreaming!,0.505,0.94,7,-2.802,0,0.0624,0.0469,0.64,0.234,135.028,295653,4
5x4xZ7kfLmdUkfCPMRv0K9,Say So City,Teaser,0.812,0.712,9,-7.173,1,0.0757,0.0179,0.259,0.381,109.993,216000,4
6CgyavIuuXYEmoFppku4X0,broke,Shadows,0.411,0.965,11,-2.042,0,0.127,0.85,0.238,0.386,149.94,210825,4
08fYifCMEDkqz09HcRLYGb,FREAKY,Falling To Pieces,0.361,0.857,2,-4.429,1,0.0772,0.0044,0.163,0.273,150.024,225314,4
37XddbdpKKXfp2vbRDtGXG,Tyraz,Salute,0.741,0.595,8,-5.831,0,0.11,0.000429,0.0333,0.644,82.483,166186,4
4wWlaMxGW7nNI2NgoSYBkO,ACER SPADE,NO FAVOURS,0.419,0.552,7,-4.969,0,0.289,0,0.166,0.345,86.08,195012,1
7z8zdcW66DyZ931P6BjnX7,ISOxo,Angels Landing,0.285,0.812,5,-2.572,0,0.0596,0.0303,0.0823,0.0388,149.431,233600,4
0sq8PLkApwedg1W9Qwam8F,Nikademis,The Moment I Met You,0.422,0.829,5,-5.515,1,0.096,2.04e-06,0.1,0.232,149.94,240400,4
3wL7OE7ZU3PoTGgS42IIuQ,HUBFUEL,Fingers Crossed,0.624,0.729,5,-5.453,1,0.0929,0,0.19,0.311,123.499,173226,4
5GW3F4v5PJr4A9l2Fbs40G,Juche,Stream,0.492,0.983,5,-1.816,0,0.0904,0.72,0.402,0.442,140.045,212585,4
1Vdr2iJBEcfmAKa8RXEFux,Crypto,Latch,0.679,0.879,10,-7.146,0,0.0585,0.147,0.154,0.426,120.983,186446,4
1Fx6Ho3ucWViV1Tbi8twjJ,broke,LimitBreaker,0.31,0.729,7,-6.864,0,0.0585,0.0921,0.134,0.112,160.662,280903,4
277Ly0ErNTvDQAvJp2yfgg,4RUNNR,Tears - Boface Remix,0.358,0.857,2,-4.789,0,0.18,0.00349,0.387,0.455,127.983,191413,4
5Tv8R4UVY2mtlm5YC4CTCK,broke,Enigma,0.456,0.519,1,-8.819,1,0.274,0.0629,0.108,0.214,129.03,140308,4
0AFzhFnYIcftHFxGm9CSAs,Mountkid,Monkey Vs Zookeeper,0.559,0.975,10,-1.187,0,0.104,0.488,0.276,0.384,175.954,207273,4
4abpXJR8JbbUcvse4ahiQn,Ryllz,Antidote,0.547,0.701,7,-6.77,1,0.0413,0.778,0.0618,0.0801,171.99,156599,4
0GSZ8cs7lQvV0FeY4VlLOB,Juche,Looking For Us,0.473,0.913,8,-2.402,1,0.0395,0.00072,0.127,0.29,130.006,236326,4
6sm1OQ89659UUpGctNTXvv,Au5,Another Way,0.337,0.888,5,-4.822,0,0.11,7.65e-05,0.185,0.3,150.027,291200,4
0QmjtrK695axPhCtW2uSqm,broke,Vortex,0.622,0.479,2,-7.129,1,0.0416,0.784,0.0643,0.0792,123.064,187317,4
4K9xid96G3YmIvQZXN9SXg,INZO,Overthinker,0.472,0.605,8,-4.437,1,0.134,0.0308,0.101,0.212,128.375,268000,1
7b0s7YrkrtOuGPODdOOSc4,The FifthGuys,Chemicals - Remix,0.489,0.853,2,-3.628,1,0.332,0,0.201,0.488,172.797,154435,3
20I6rSlG7vXp1FQn5EuWQD,Juche,SPAM,0.542,0.854,6,-3.329,1,0.0788,0.0445,0.182,0.317,117.983,171179,4
6R2BsW0RbFAweX384j5hqa,NGHTMRE,Atmosphere,0.556,0.561,9,-12.351,0,0.0479,0.318,0.103,0.069,167.011,152307,4
1euOgxwbvrRgCgdyNIrLjI,Kaivon,Awakening,0.342,0.768,5,-4.032,1,0.0588,0.0566,0.255,0.196,119.705,250638,4
7fGOe6MwGN4saV8H5Oj249,Ryllz,Hunt You Down (feat. Alaina Cross),0.799,0.654,7,-8.509,0,0.04,0.00376,0.119,0.121,104.986,244693,4
32ohfXjRAJoj43Jgtm02cP,Afinity,Breakthrough,0.336,0.604,9,-4.828,1,0.0439,0.00489,0.262,0.158,149.519,288000,4
1hL68mCCsLmtSJNr1W8HmR,Hamdi,Discovery,0.779,0.837,11,-7.028,0,0.0541,0.000474,0.124,0.141,140.008,260594,4
6uvBlr9CHUXLjZsHKycM32,Blvkstn,20 Year Felon,0.551,0.884,0,-5.388,1,0.162,0,0.507,0.259,100.048,129600,4
00QctTgvparNNWBckHPy6b,Aekae,By My Side,0.463,0.989,11,-3.248,0,0.0517,0.798,0.1,0.481,139.979,198857,4
2n117fBCTe4gj22OdvuQcf,Tom Wilson,Stronger,0.671,0.804,3,-5.143,0,0.0607,0.000744,0.0873,0.509,149.634,146400,4
20H50sMwMszFJ9cEGaDJUI,Said The Sky,"Go On Then, Love - ODEA Remix",0.59,0.895,6,-3.629,0,0.0537,0.00186,0.205,0.038,120.019,188006,4
7yf3dIN6aqqHmi82ftMIRU,NGHTMRE,The One,0.427,0.664,3,-7.891,1,0.0348,3.69e-06,0.302,0.336,75.04,186400,4
3Y4MR8D4w6RJmtxXuVJ6sk,MEMBA,Matangi,0.594,0.924,9,-3.751,1,0.0442,0.921,0.0865,0.33,160.002,198000,4
11e6MOFGfxbRWKAJTx2DD2,ClariS,Masquerade (RudeLies Remix) - SACRA BEATS Singles,0.487,0.808,0,-2.09,0,0.0464,1.05e-05,0.187,0.591,159.962,187500,3
2GHtkrbTsHndIzreO9YNg6,RemK,Your Vibe,0.654,0.966,9,-2.065,0,0.052,0.43,0.371,0.177,139.969,241714,4
6TwqoMt1hWWBZ06YNqQU3n,Kaivon,I Feel It,0.689,0.351,4,-8.691,0,0.0632,0.864,0.348,0.162,75.006,166400,4
77KHZgfInRZq2FJcDOBkKx,Besomorph,Not The One,0.429,0.561,6,-7.964,0,0.0637,0,0.0955,0.114,160.182,136562,4
68hrk6khCIlJTFKgsr1sCN,Juche,Now Infinity,0.407,0.907,6,-2.293,0,0.058,0.0419,0.128,0.137,137.96,222622,4
3DWH2ElS137GfWMzGcXVp2,Said The Sky,Walk Me Home - Blanke Remix,0.474,0.803,8,-3.183,0,0.0808,0,0.244,0.24,170.004,303882,3
5soL5lwN1YMPkPKls97zFf,Coffeeshop,Falling Down,0.542,0.751,4,-8.068,0,0.0556,0.000322,0.147,0.152,143.989,181600,4
1fUZvy6X5Js4EOwRYIAZp7,Juche,Both Edges,0.49,0.951,8,-1.996,0,0.0582,0.149,0.251,0.307,143.966,220013,4
1W1lgRwIEuSMFLkLg6tXm7,Levianth,Follow Me,0.572,0.881,2,-0.765,0,0.139,0.687,0.0684,0.184,160.318,124062,4
7yNX3UMymJzLfSSqx2qN28,Said The Sky,Emotion Sickness - Malva. Remix,0.515,0.896,10,-2.521,0,0.0988,3e-05,0.218,0.316,83.876,205714,4
0cdXb2pnXT6H4Sjl8clMjJ,Juche,Call For Liberty,0.515,0.967,10,-0.398,0,0.107,0.0312,0.323,0.375,139.986,233156,4
7q6WPPeZP3lU8Xb9YPRFBV,Said The Sky,Walk Me Home - Effin Remix,0.466,0.596,8,-5.154,0,0.0596,2.9e-06,0.16,0.0908,106.674,231028,4
0B5jpdoINneNjnPZ8yAzCu,Josh Rivera,While We're Young - Marze Remix,0.481,0.8,9,-7.483,1,0.0695,0,0.34,0.321,159.952,177000,4
1YVhZtNxJK4JEnvKLdKJrc,William Black,Eyes Closed - ODEA Remix,0.358,0.874,0,-4.754,0,0.0894,0.00286,0.136,0.0712,149.923,211400,4
1BTc2Jtvi0xXbuew9QsQXs,Said The Sky,Stay - Afinity Remix,0.525,0.629,4,-6.073,1,0.0781,0,0.1,0.339,146.114,220274,4
68GwvZWJaXkkNnm0NmEfXh,LEESH,Blocked,0.486,0.703,1,-6.879,1,0.443,0.000332,0.0953,0.378,81.131,196098,4
5diYHmzYz39n8d6b1z06A6,Lenny,Pharaoh,0.448,0.672,0,-7.827,1,0.153,0.551,0.433,0.122,110.016,139636,4
2zcUSKXKbvCD4AODtcRLxN,Said The Sky,It Was You - Ace Aura Remix,0.504,0.812,10,-3.891,0,0.121,0,0.128,0.257,150.174,302400,4
5J26Jy2O0coHp775rVUtA2,Said The Sky,Legacy - WE ARE FURY Remix,0.54,0.798,8,-3.951,1,0.0718,0,0.418,0.479,107.009,192897,4
60IvFaGJdmdKYFhShP2FqU,7vvch,The End,0.722,0.722,5,-5.874,0,0.0735,0.282,0.525,0.144,123.041,202929,4
4axPG5OCPf70ybte4djW0N,Kaivon,Arp,0.598,0.825,0,-6.119,0,0.0597,0.953,0.087,0.345,133.882,150448,4
52r9wJvMNhueIKRKDqNLr9,Stileto,Cravin' (Remixed),0.631,0.662,3,-5.92,0,0.0973,0,0.173,0.556,119.855,204000,4
1hLTkECgNIUvlRWKSDNKUp,Lenny,Shaman,0.626,0.472,1,-10.876,1,0.115,0.927,0.148,0.112,77.067,140260,4
6eHdUZDZppaYodOTmnRQOM,Kaivon,Love Is Blind,0.396,0.445,1,-7.577,0,0.0395,0,0.113,0.0563,129.552,221538,4
2qoVyX8fGrZezlqgmQxMxz,Afinity,Magnets,0.542,0.402,2,-6.065,1,0.0359,0,0.117,0.18,90.07,219667,4
68xLVs6Y0xyNdJQ1kuSKeE,7vvch,Gym Rat,0.761,0.893,8,-3.576,1,0.0607,0.771,0.593,0.62,120.043,130000,4
03wsvOuSWSo0HbHFBgY9li,REAPER,The Uprising,0.554,0.87,11,-4.089,0,0.148,0.232,0.0833,0.179,84.731,197735,4
0uawQC7MQYf2TQ6MdX2yeQ,Heyz,Sweet Revenge,0.485,0.92,7,-2.219,1,0.049,8.1e-06,0.15,0.329,140.134,228576,4
3naGretUMIoXAGe3SKiHsE,Dust of Apollon,Pass U By - Kaiya Remix,0.456,0.766,7,-5.91,1,0.0662,1.36e-05,0.251,0.217,155.083,167654,4
0l7ndsnez9CFBqHd24BIdD,Kaivon,Whale Song,0.516,0.607,11,-4.679,0,0.121,0.927,0.268,0.208,160.002,204187,4
223miAuvPglxMglcSJdUxo,Said The Sky,Blue Eternal - Skybreak Remix,0.517,0.949,2,-4.105,1,0.0946,6.66e-06,0.377,0.26,110.127,209500,4
1KwIrJg96RHokyebJ0cn5i,2nd Life,Need You Back,0.657,0.807,2,-5.626,0,0.109,0,0.29,0.181,147.056,147266,4
6pooRNiLyYpxZeIA5kJ5EX,ILLENIUM,Good Things Fall Apart (with Jon Bellion),0.643,0.594,2,-5.453,1,0.0318,0,0.118,0.442,144.033,216668,4
1zTFhJgWMORxvvRyTywWqX,Kaivon,Everything,0.721,0.593,0,-4.176,1,0.0462,0.416,0.0786,0.162,114.996,144000,4
3YYqsjVD81zeOhf0grgRxI,Said The Sky,Bittersweet Melody - Nurko Remix,0.512,0.673,7,-6.099,1,0.037,1.81e-06,0.191,0.144,125.003,234000,4
4bwRNsGCcUbK8zzJHwqiXD,Moore Kismet,I Miss You More Than You Think,0.483,0.733,10,-3.489,0,0.0442,0.0345,0.131,0.202,139.952,222879,4
7rHSIDUCz341nJqBIuYVCx,Said The Sky,Emotion Sickness - Dust of Apollon Remix,0.437,0.918,10,-4.569,0,0.105,0,0.163,0.496,167.967,208571,4
3fH6sfaWJ9Ji6sqbcqdPmf,Kaivon,Lost,0.376,0.798,0,-4.191,0,0.032,0.016,0.107,0.25,89.094,188764,4
0WQ6qsZk8VaKjK2babb8PI,Said The Sky,Holdin' My Own - Anki Remix,0.615,0.946,7,-3.352,1,0.185,0.37,0.111,0.48,150.003,235200,4
49csxWyhQc92RHjUO8iVGa,BKAYE,Crash,0.565,0.749,2,-5.082,1,0.039,0.00223,0.314,0.1,149.965,133600,4
4WA4jmG98kErhzC9oNf8Sx,Besomorph,Falling,0.469,0.777,8,-6.175,0,0.0742,0,0.111,0.252,139.967,149571,4
6ZX9CSWDRpf6C0aSP59pym,Afinity,High on Life,0.487,0.673,10,-4.98,0,0.0444,0,0.213,0.378,154.233,196364,4
65aREw0UIfBAaJqksEUwio,Neovaii,Destiny,0.505,0.72,9,-6.19,1,0.0606,0.0092,0.465,0.278,155.013,114581,4
6OXeQE9fGrNEDXZZjqWG3k,Kaivon,I Know,0.419,0.725,6,-5.901,0,0.0498,9.98e-06,0.342,0.127,74.983,224000,4
